election_name;property_short_name;value
"Łódź, Łagiewniki, Bałuty, 2022-10";avg_proj_cost;121000.0
"Łódź, Łagiewniki, Bałuty, 2022-10";med_proj_cost;87000.0
"Łódź, Łagiewniki, Bałuty, 2022-10";sd_proj_cost;118371.08720339728
"Łódź, Złotno, Polesie, 2022-10";sum_proj_cost;1460600.0
"Łódź, Złotno, Polesie, 2022-10";fund_scarc;2.9388329979879275
"Łódź, Złotno, Polesie, 2022-10";avg_proj_cost;112353.84615384616
"Łódź, Złotno, Polesie, 2022-10";med_proj_cost;90000.0
"Łódź, Złotno, Polesie, 2022-10";sd_proj_cost;120120.81492195596
"Łódź, Teofilów-Wielkopolska, Bałuty, 2022-10";sum_proj_cost;5115060.0
"Łódź, Teofilów-Wielkopolska, Bałuty, 2022-10";fund_scarc;6.192566585956416
"Łódź, Teofilów-Wielkopolska, Bałuty, 2022-10";avg_proj_cost;213127.5
"Łódź, Teofilów-Wielkopolska, Bałuty, 2022-10";med_proj_cost;143000.0
"Łódź, Teofilów-Wielkopolska, Bałuty, 2022-10";sd_proj_cost;252528.7440281139
"Łódź, Wzniesień Łódzkich, Bałuty, 2022-10";sum_proj_cost;437100.0
"Łódź, Wzniesień Łódzkich, Bałuty, 2022-10";fund_scarc;1.0557971014492753
"Łódź, Wzniesień Łódzkich, Bałuty, 2022-10";avg_proj_cost;145700.0
"Łódź, Wzniesień Łódzkich, Bałuty, 2022-10";med_proj_cost;14000.0
"Łódź, Wzniesień Łódzkich, Bałuty, 2022-10";sd_proj_cost;189727.2955235136
"Łódź, Andrzejów, Widzew, 2022-10";sum_proj_cost;1650500.0
"Łódź, Andrzejów, Widzew, 2022-10";fund_scarc;3.5802603036876355
"Łódź, Andrzejów, Widzew, 2022-10";avg_proj_cost;235785.7142857143
"Łódź, Andrzejów, Widzew, 2022-10";med_proj_cost;200000.0
"Łódź, Andrzejów, Widzew, 2022-10";sd_proj_cost;180621.91315065866
"Łódź, Nad Nerem, Górna, 2022-10";sum_proj_cost;779000.0
"Łódź, Nad Nerem, Górna, 2022-10";fund_scarc;1.8953771289537713
"Łódź, Nad Nerem, Górna, 2022-10";avg_proj_cost;97375.0
"Łódź, Nad Nerem, Górna, 2022-10";med_proj_cost;65000.0
"Łódź, Nad Nerem, Górna, 2022-10";sd_proj_cost;70236.98722895225
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2022-10";sum_proj_cost;3520850.0
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2022-10";fund_scarc;6.863255360623782
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2022-10";avg_proj_cost;153080.4347826087
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2022-10";med_proj_cost;51000.0
"Łódź, Stoki-Sikawa-Podgórze, Widzew, 2022-10";sd_proj_cost;172451.93958036063
"Łódź, Wiskitno, Górna, 2022-10";sum_proj_cost;336300.0
"Łódź, Wiskitno, Górna, 2022-10";fund_scarc;0.7678082191780822
"Łódź, Wiskitno, Górna, 2022-10";avg_proj_cost;112100.0
"Łódź, Wiskitno, Górna, 2022-10";med_proj_cost;22300.0
"Łódź, Wiskitno, Górna, 2022-10";sd_proj_cost;132908.56506134834
"Łódź, Nowosolna, Widzew, 2022-10";sum_proj_cost;607000.0
"Łódź, Nowosolna, Widzew, 2022-10";fund_scarc;1.3609865470852018
"Łódź, Nowosolna, Widzew, 2022-10";avg_proj_cost;121400.0
"Łódź, Nowosolna, Widzew, 2022-10";med_proj_cost;40000.0
"Łódź, Nowosolna, Widzew, 2022-10";sd_proj_cost;158287.83907805427
"Łódź, Bałuty-Centrum, Bałuty, 2022-10";sum_proj_cost;2706345.0
"Łódź, Bałuty-Centrum, Bałuty, 2022-10";fund_scarc;3.1952125147579693
"Łódź, Bałuty-Centrum, Bałuty, 2022-10";avg_proj_cost;142439.2105263158
"Łódź, Bałuty-Centrum, Bałuty, 2022-10";med_proj_cost;60000.0
"Łódź, Bałuty-Centrum, Bałuty, 2022-10";sd_proj_cost;147936.71901279772
"Łódź, Rokicie, Górna, 2022-10";sum_proj_cost;891100.0
"Łódź, Rokicie, Górna, 2022-10";fund_scarc;1.5716049382716049
"Łódź, Rokicie, Górna, 2022-10";avg_proj_cost;68546.15384615384
"Łódź, Rokicie, Górna, 2022-10";med_proj_cost;30000.0
"Łódź, Rokicie, Górna, 2022-10";sd_proj_cost;80506.63245858993
"Łódź, Bałuty Zachodnie, Bałuty, 2022-10";sum_proj_cost;2255000.0
"Łódź, Bałuty Zachodnie, Bałuty, 2022-10";fund_scarc;4.757383966244726
"Łódź, Bałuty Zachodnie, Bałuty, 2022-10";avg_proj_cost;205000.0
"Łódź, Bałuty Zachodnie, Bałuty, 2022-10";med_proj_cost;200000.0
"Łódź, Bałuty Zachodnie, Bałuty, 2022-10";sd_proj_cost;173657.44755382388
"Łódź, Ruda, Górna, 2022-10";sum_proj_cost;2800000.0
"Łódź, Ruda, Górna, 2022-10";fund_scarc;5.46875
"Łódź, Ruda, Górna, 2022-10";avg_proj_cost;186666.66666666666
"Łódź, Ruda, Górna, 2022-10";med_proj_cost;90000.0
"Łódź, Ruda, Górna, 2022-10";sd_proj_cost;187293.91400208985
"Łódź, Śródmieście-Wschód, Śródmieście, 2022-10";sum_proj_cost;1769800.0
"Łódź, Śródmieście-Wschód, Śródmieście, 2022-10";fund_scarc;3.115845070422535
"Łódź, Śródmieście-Wschód, Śródmieście, 2022-10";avg_proj_cost;104105.88235294117
"Łódź, Śródmieście-Wschód, Śródmieście, 2022-10";med_proj_cost;52000.0
"Łódź, Śródmieście-Wschód, Śródmieście, 2022-10";sd_proj_cost;109059.171583936
"Łódź, 2022-10";sum_proj_cost;73595833.0
"Łódź, 2022-10";fund_scarc;12.03949324605079
"Łódź, 2022-10";avg_proj_cost;459973.95625
"Łódź, 2022-10";med_proj_cost;219500.0
"Łódź, 2022-10";sd_proj_cost;519120.2075734283
"Łódź, Piastów-Kurak, Górna, 2022-10";sum_proj_cost;1555970.0
"Łódź, Piastów-Kurak, Górna, 2022-10";fund_scarc;2.6462074829931974
"Łódź, Piastów-Kurak, Górna, 2022-10";avg_proj_cost;172885.55555555556
"Łódź, Piastów-Kurak, Górna, 2022-10";med_proj_cost;87500.0
